enrollee_id,city,gender,role_id,group_id
24383,114,Female,324,63
4527,160,Male,153,92
32671,145,Female,8,77
10807,104,Male,538,56
25532,103,Male,133,102
15040,103,Male,803,35
24348,7,Female,988,21
2154,50,Male,960,6
5414,71,Male,564,77
32730,21,Male,756,45
1948,10,Male,786,9
15365,21,Male,764,7
24500,16,Female,301,84
14982,103,Male,578,78
25911,136,Male,572,62
27313,16,Male,857,58
18466,50,Male,693,27
11537,42,Female,646,29
29134,104,Female,381,85
14141,103,Male,59,77
13835,21,Male,68,6
9568,7,Male,933,92
23201,103,Male,860,48
2843,105,Male,497,7
26987,165,Female,432,16
24365,21,Female,472,35
11052,103,Female,574,8
3552,114,Male,248,64
24651,150,Male,205,99
4644,116,Male,963,19
3082,83,Male,156,27
3886,160,Male,360,53
15821,24,Male,920,25
10670,21,Male,292,95
20377,21,Male,857,79
791,114,Male,605,87
11351,160,Male,78,19
1460,165,Female,925,29
15778,61,Male,303,46
6870,21,Female,574,13
32593,114,Male,565,98
21055,90,Female,421,75
24090,21,Male,496,65
17690,103,Female,990,25
13053,11,Female,320,1
12229,28,Female,568,24
4485,21,Female,378,18
12791,103,Male,340,62
6013,160,Male,175,38
27263,136,Female,856,9
13442,70,Female,490,37
10793,16,Male,193,69
30581,61,Male,38,98
23525,73,Female,292,30
9421,76,Male,542,38
14714,21,Male,819,30
1725,99,Male,856,19
3154,67,Male,793,77
6688,73,Male,931,5
17332,114,Male,975,57
15730,16,Female,24,50
7099,16,Female,638,37
8183,45,Female,525,24
21524,21,Male,963,83
1524,103,Male,173,89
27737,103,Male,723,74
27790,41,Male,246,62
11146,103,Male,331,31
31520,67,Male,500,35
12188,21,Male,610,95
31178,102,Male,263,14
4712,67,Female,821,66
23483,23,Male,89,59
30227,16,Male,600,85
8907,75,Male,845,54
15721,16,Male,447,78
25015,100,Male,871,87
1990,21,Male,329,78
30515,136,Male,172,3
26949,103,Male,784,31
31589,16,Male,170,57
31374,57,Male,609,35
7705,114,Male,657,77
17146,103,Male,871,59
558,173,Male,4,76
1961,21,Female,523,15
26675,103,Female,576,19
33065,21,Male,301,42
16281,21,Female,558,18
16036,103,Female,997,23
20620,104,Male,65,78
4196,160,Female,392,72
7892,21,Female,524,19
19768,21,Male,341,80
33180,16,Male,771,45
13215,103,Female,541,31
2386,21,Male,215,32
18582,83,Male,503,47
25222,159,Female,729,74
5697,61,Female,118,72
5172,21,Male,634,20
1815,27,Male,10,12
18347,74,Female,237,75
3907,103,Male,525,61
372,45,Male,937,59
10580,114,Male,857,1
33376,16,Female,811,103
27970,33,Male,272,22
20568,64,Male,944,15
9059,21,Male,810,68
27233,21,Male,494,32
30763,21,Male,199,22
12383,14,Female,639,76
16428,21,Female,872,101
3074,160,Male,90,66
18577,21,Female,184,25
26667,103,Male,832,95
16761,103,Male,897,44
953,102,Female,106,8
22702,65,Male,978,59
20533,21,Male,405,13
26444,149,Female,603,17
6617,21,Female,471,25
1664,21,Female,2,64
13312,103,Male,818,100
5051,102,Male,444,50
27122,102,Female,321,64
13663,136,Male,242,100
30803,21,Male,810,11
29610,21,Female,108,3
24856,160,Female,395,79
27478,103,Male,596,25
24844,21,Male,456,4
13444,114,Female,620,71
20446,21,Female,867,40
4296,71,Male,283,20
23167,16,Male,16,59
33297,126,Female,274,101
32407,103,Male,633,76
32501,21,Female,183,56
18350,21,Female,250,94
26286,103,Female,907,38
2526,57,Male,382,68
26269,103,Male,220,61
8862,89,Female,126,59
19713,114,Female,233,101
4104,41,Male,982,49
30230,160,Male,150,71
14437,152,Female,88,64
396,103,Male,236,39
21730,114,Female,995,52
9720,103,Female,365,101
26319,73,Male,323,87
11921,103,Female,858,70
12918,114,Male,357,67
13234,19,Female,586,104
20788,136,Male,693,91
19380,103,Male,465,98
5852,20,Female,549,64
26206,160,Female,543,19
8417,136,Female,263,60
4780,138,Female,842,70
12186,159,Female,771,77
29233,103,Male,22,17
18321,75,Female,596,92
25771,114,Male,687,99
6514,103,Male,969,17
7763,21,Male,876,59
901,71,Male,249,8
10267,103,Female,860,40
2474,23,Male,713,8
10054,114,Male,879,67
16767,69,Male,131,32
17256,64,Male,866,5
20557,21,Male,275,39
18784,16,Male,520,97
21160,13,Male,669,61
24527,90,Male,309,1
16927,103,Female,421,65
19549,16,Male,120,84
15987,159,Female,942,78
30597,9,Male,312,14
17580,44,Male,739,39
2206,136,Male,860,56
10901,103,Male,208,4
6286,116,Female,134,20
33168,21,Female,549,30
28497,21,Male,612,37
931,105,Male,518,31
5579,89,Male,481,71
22350,102,Male,687,54
25365,21,Male,660,54
27270,46,Male,319,1
30250,114,Male,235,69
6004,71,Male,729,18
9675,114,Male,693,46
11141,103,Male,241,60
12143,104,Male,611,52
33190,114,Male,444,11
2129,28,Female,673,35
4673,10,Male,480,60
2728,90,Female,955,63
18736,90,Male,527,17
19772,21,Female,447,3
29911,114,Male,460,99
18353,162,Male,691,24
26857,97,Male,925,64
11590,136,Male,209,75
8262,114,Female,703,40
14668,134,Male,150,10
17104,103,Female,290,55
764,16,Male,187,3
32234,103,Male,74,17
7149,136,Male,258,37
6119,103,Male,372,20
17974,24,Female,154,57
29411,103,Male,829,55
17089,136,Female,343,16
4096,73,Male,397,95
29066,158,Male,640,66
15456,136,Female,150,9
16139,114,Male,527,96
18243,67,Male,732,82
3935,162,Male,951,30
18954,150,Male,79,86
20256,65,Male,458,93
30850,16,Male,393,26
19893,106,Male,350,39
27518,103,Male,43,1
26297,21,Male,359,80
1160,103,Male,182,50
27014,16,Female,38,38
8824,103,Male,381,76
29439,103,Male,639,34
5068,67,Male,527,9
30554,103,Male,772,52
12255,75,Male,552,1
14554,21,Male,553,52
24931,10,Male,298,49
23149,114,Male,244,5
23158,103,Male,967,76
8156,21,Female,645,24
22015,160,Female,178,94
16237,103,Male,590,103
23067,103,Male,584,85
16502,21,Male,972,96
31714,21,Female,367,27
7260,37,Female,634,34
15333,115,Male,737,39
2289,102,Male,333,70
19025,103,Male,681,80
22223,103,Male,730,92
4860,57,Male,839,78
7556,40,Male,7,26
11501,21,Female,348,48
23920,103,Female,322,27
17844,21,Male,897,74
1448,175,Female,723,66
7302,114,Male,42,100
6659,152,Female,582,33
33278,21,Male,24,25
26167,21,Male,864,76
17057,103,Male,970,92
12195,173,Male,735,35
380,103,Male,357,55
30615,14,Male,136,24
10920,160,Male,49,6
21542,136,Male,938,81
13298,114,Male,71,37
22627,16,Male,190,14
9185,83,Male,483,19
1149,46,Female,833,28
9349,136,Male,408,82
2267,10,Male,932,7
10490,21,Female,285,88
14475,114,Female,122,15
30465,21,Male,892,94
29532,21,Male,526,61
31327,65,Male,549,78
13522,21,Male,792,89
10531,71,Female,169,1
13013,16,Female,306,18
27849,71,Male,522,82
21743,100,Male,842,97
17530,114,Male,137,60
5959,21,Female,99,30
16402,100,Male,775,27
16615,162,Female,636,31
31134,16,Male,293,86
27600,57,Male,691,12
13594,21,Female,21,31
10383,103,Male,236,29
30363,160,Male,481,67
12004,45,Male,435,57
8094,21,Female,395,42
5215,115,Male,333,47
10405,103,Male,453,43
25798,103,Male,223,68
19855,64,Male,222,55
20316,149,Male,637,20
8282,142,Female,932,75
14430,21,Female,319,77
19993,73,Male,599,28
10236,114,Female,844,68
23720,65,Male,95,23
30818,114,Male,799,59
30163,103,Male,327,104
10094,103,Male,535,51
20008,103,Male,652,4
9604,21,Female,569,61
32500,21,Female,997,100
21879,28,Female,630,50
5869,64,Female,955,46
28110,103,Female,214,4
25514,103,Male,281,79
3008,103,Female,252,2
21289,21,Male,800,83
8069,45,Male,159,35
11538,103,Female,734,83
21472,21,Female,117,2
26001,7,Male,855,91
1844,76,Male,881,20
29775,103,Female,646,40
9951,103,Female,821,66
5336,73,Male,897,12
14514,21,Male,164,25
26983,103,Female,754,81
4833,67,Male,618,11
24731,103,Male,262,50
21114,103,Female,631,23
4406,103,Male,868,42
19539,28,Male,577,33
6535,21,Female,210,93
29993,75,Male,40,101
11665,75,Male,697,73
32410,21,Male,209,9
6634,21,Male,113,37
21068,1,Male,94,71
5975,11,Male,443,77
18211,73,Female,945,17
9336,165,Female,650,42
989,103,Female,735,38
30931,21,Female,950,40
21561,21,Male,66,55
23580,103,Female,424,41
31411,23,Female,171,32
18783,103,Male,470,50
30364,21,Female,949,49
8984,103,Female,697,81
169,98,Female,132,3
17768,144,Male,337,71
29839,103,Female,757,45
29020,21,Male,149,37
26326,103,Female,73,3
25080,16,Female,107,63
12125,10,Male,913,75
16446,64,Male,842,17
21906,160,Male,329,31
14423,103,Female,959,61
25667,16,Male,993,50
27510,103,Male,826,64
596,103,Male,457,54
31194,33,Female,415,16
8847,103,Female,883,67
7660,103,Male,45,86
23048,70,Female,243,12
10983,16,Female,672,4
5690,67,Male,331,67
9192,21,Female,482,37
7690,21,Female,132,99
3992,160,Male,102,32
6391,160,Female,242,14
4442,103,Male,716,93
17095,21,Male,48,17
19589,73,Female,717,96
6190,103,Male,340,101
7868,90,Female,311,46
436,11,Female,857,31
2982,114,Male,656,93
4378,103,Male,49,35
7403,75,Male,718,12
27940,75,Female,954,103
118,10,Male,986,75
27057,99,Male,722,67
568,160,Female,620,66
27729,103,Male,715,76
30482,21,Male,376,87
31207,16,Female,566,56
2088,89,Female,883,12
26044,99,Male,803,43
9802,84,Male,440,34
23023,103,Male,887,26
23625,103,Male,549,66
6176,83,Female,567,77
25624,97,Male,797,104
15780,59,Female,509,21
3983,50,Male,550,84
24242,16,Male,11,83
6825,136,Male,165,63
6247,114,Male,490,35
27207,71,Female,54,39
4960,150,Male,96,22
13181,103,Male,9,100
5613,75,Male,493,87
29715,71,Male,630,32
9788,16,Male,332,76
32069,16,Male,581,2
20389,21,Female,422,10
28389,114,Male,663,20
6567,67,Male,927,25
24841,21,Female,371,28
29847,45,Male,194,6
31745,165,Male,676,86
28499,21,Male,960,53
1681,103,Male,288,4
8790,160,Female,757,48
11244,36,Male,505,18
8599,160,Male,329,4
101,136,Male,118,56
16561,16,Female,712,39
18902,103,Male,486,25
10702,98,Female,459,5
213,21,Female,56,69
5420,90,Male,161,25
18125,103,Male,98,48
12421,21,Male,3,38
3489,103,Male,367,3
20972,103,Male,640,25
6848,21,Male,717,67
1415,16,Male,32,65
14645,21,Male,470,66
20686,136,Female,251,73
31127,97,Male,422,73
28045,43,Male,449,23
22840,114,Male,10,15
24473,28,Female,349,88
15646,176,Male,25,46
1743,36,Male,611,98
26355,103,Female,703,84
27231,104,Male,416,17
4915,57,Female,746,44
25407,114,Male,412,1
30894,90,Male,11,34
27218,21,Male,965,13
26194,127,Female,216,54
20971,114,Male,289,16
25826,114,Male,952,28
5467,67,Male,597,7
25594,75,Male,732,67
16827,73,Male,919,94
32109,103,Male,588,95
7371,103,Male,572,52
7920,84,Male,928,99
6223,160,Female,577,16
3810,103,Male,1,54
21867,179,Male,515,5
19369,1,Male,313,29
28094,160,Male,391,83
19511,10,Male,795,42
5117,160,Male,103,95
27852,72,Male,321,81
6840,116,Male,1,85
24907,76,Male,441,44
14061,103,Male,866,51
17121,73,Male,830,94
15706,117,Female,336,37
14196,136,Male,1000,66
13319,21,Female,451,55
30368,128,Male,295,33
20311,75,Male,521,50
6148,16,Male,32,31
5241,162,Female,969,4
10998,136,Male,947,27
25412,103,Male,131,74
14805,16,Female,751,45
30623,21,Male,284,75
5347,127,Female,721,54
21026,16,Male,292,50
29466,103,Female,703,70
32723,21,Male,366,72
19851,67,Male,833,7
5024,116,Male,376,26
15631,136,Male,545,11
1147,103,Female,61,81
10415,75,Female,199,92
24593,67,Female,249,85
6370,103,Female,705,26
25935,36,Male,892,76
6532,114,Female,108,72
5398,21,Male,343,1
12788,116,Male,983,49
280,21,Male,766,90
4643,21,Female,828,47
2328,16,Male,26,93
23615,50,Male,401,52
4611,23,Male,687,31
6780,46,Male,72,4
2363,75,Male,995,21
6810,21,Male,827,75
27328,103,Male,840,70
24750,102,Female,501,29
14486,21,Female,714,51
597,103,Male,210,51
19879,114,Female,673,91
15894,101,Male,688,33
30806,11,Male,93,36
28407,16,Male,445,75
31124,77,Female,820,42
17344,75,Male,216,5
158,21,Male,940,67
2554,16,Female,186,33
30876,11,Female,991,24
24616,103,Male,845,3
20560,162,Female,883,55
8021,71,Male,156,33
15632,21,Female,193,39
15087,103,Male,908,16
11951,114,Male,786,92
11747,103,Male,746,84
22586,21,Male,888,45
12822,16,Male,385,89
28442,103,Male,868,22
27997,103,Female,966,100
20252,103,Male,952,99
14130,138,Male,302,93
4143,103,Male,37,35
16078,160,Male,41,80
8572,103,Female,563,29
17155,28,Male,406,77
3466,114,Female,159,28
25961,21,Male,202,32
10425,149,Male,355,21
4126,103,Male,280,20
28558,19,Male,261,22
29516,67,Female,477,59
14461,155,Male,476,78
30217,16,Male,325,88
1506,103,Female,907,54
29943,160,Male,534,30
23005,16,Male,397,76
4941,97,Male,279,37
9355,136,Male,222,9
27147,114,Male,869,26
32863,103,Male,601,100
8725,82,Male,219,82
11122,50,Male,323,48
2264,76,Male,899,103
24046,75,Male,489,35
4661,136,Male,193,42
25044,21,Female,125,68
7982,40,Female,753,93
27734,73,Male,153,8
8294,83,Female,933,70
29520,114,Male,774,56
3869,23,Male,818,10
19217,103,Male,840,90
22339,74,Male,308,45
5335,90,Male,191,22
6979,65,Female,334,71
17646,73,Female,257,74
6542,36,Male,453,44
26970,114,Male,461,66
23369,65,Male,600,16
5308,71,Male,49,79
26258,103,Female,747,60
13558,67,Female,66,67
19262,103,Female,577,5
10891,23,Male,85,34
26375,103,Male,57,96
20651,21,Female,184,4
20247,103,Male,952,31
6658,83,Male,403,97
33307,136,Male,943,94
18691,149,Female,563,19
5614,21,Female,953,62
20232,160,Male,938,15
10934,103,Female,727,46
6062,160,Female,687,66
12720,16,Male,476,97
23912,67,Male,382,37
8915,103,Male,624,5
12805,152,Male,235,53
28604,71,Male,316,13
8303,13,Female,802,1
29214,103,Male,338,95
24745,150,Female,78,68
16686,16,Female,560,82
14269,114,Female,873,82
3157,103,Male,822,73
25032,54,Female,277,87
2452,136,Female,436,38
25009,28,Male,844,77
11172,103,Female,110,43
24640,73,Male,847,60
20417,102,Female,172,97
17616,103,Female,588,44
7919,83,Female,402,78
15053,160,Male,264,25
27274,102,Male,669,96
3626,16,Male,373,54
12715,16,Male,834,58
7932,21,Male,948,60
4444,16,Male,35,19
18599,114,Male,189,60
33213,103,Male,602,53
1120,61,Male,221,90
5558,152,Female,277,82
22471,83,Male,763,72
15033,71,Male,365,10
8037,41,Male,473,18
27721,67,Male,711,53
14653,67,Female,623,32
178,21,Male,109,42
22049,103,Male,522,63
17934,23,Male,886,15
13081,46,Female,820,64
10122,162,Female,889,41
11389,160,Male,411,44
29169,103,Female,67,81
11944,70,Female,165,8
12798,103,Male,138,76
2942,134,Female,125,49
24532,103,Male,595,85
14239,71,Male,118,103
13806,128,Male,451,14
32999,21,Male,977,25
30471,16,Male,646,48
28339,36,Male,660,35
5502,98,Male,38,4
32895,21,Female,633,51
11881,160,Female,227,84
26889,104,Male,788,15
747,160,Male,260,95
4735,70,Female,36,39
2955,67,Female,423,82
25280,16,Female,481,22
31290,136,Male,922,52
11996,21,Female,696,37
1799,102,Female,224,68
18738,21,Male,259,87
21930,114,Female,263,2
26840,16,Male,103,45
10786,103,Male,464,82
1207,114,Male,690,104
16707,83,Male,803,83
23750,75,Female,236,50
17890,114,Male,686,89
18636,11,Male,465,5
20704,21,Female,483,13
14506,64,Female,421,61
14386,21,Female,973,82
19041,103,Male,906,91
9870,103,Female,767,17
6068,73,Female,9,96
8242,21,Male,56,1
15458,149,Female,5,24
4109,133,Male,635,24
5915,16,Male,630,33
28076,103,Female,238,87
8449,67,Male,382,38
9931,103,Female,649,91
21205,103,Male,998,69
18845,136,Male,949,14
6248,53,Female,753,60
598,33,Female,502,41
21400,75,Male,512,87
18984,90,Male,969,52
1380,97,Male,785,104
28982,75,Male,741,89
18640,21,Male,140,76
11428,173,Male,628,66
33336,103,Male,441,84
12084,28,Male,586,79
8705,103,Male,320,63
12044,71,Female,532,68
12160,160,Female,189,81
5003,160,Male,12,84
19492,21,Female,878,77
22114,37,Male,617,52
2711,57,Male,681,85
717,103,Male,533,48
25152,123,Male,185,43
12464,67,Female,576,72
10974,103,Male,768,85
22798,114,Female,352,40
4904,104,Male,56,24
9194,21,Female,967,12
20896,136,Male,960,1
31288,84,Male,815,76
31731,100,Male,116,70
17722,103,Male,554,60
17142,160,Female,703,80
9037,45,Male,331,101
21597,157,Male,637,40
14142,103,Male,665,28
2202,24,Male,79,42
716,75,Male,194,87
19435,21,Female,67,25
14082,103,Male,644,47
14188,7,Male,792,46
22111,16,Male,981,41
12686,61,Male,755,69
22344,21,Male,679,93
7039,16,Male,559,43
9036,21,Male,448,39
32184,136,Male,598,39
8077,67,Male,558,5
2121,36,Male,265,23
17261,16,Male,101,35
9390,21,Male,604,77
30223,83,Female,163,90
26696,21,Male,496,52
4308,160,Male,871,30
2502,21,Male,612,34
14359,74,Female,745,67
25738,114,Male,313,68
28120,16,Female,570,72
29818,103,Male,650,33
12955,103,Female,289,61
30074,46,Male,381,37
18763,57,Male,39,23
26851,103,Male,677,2
18467,40,Female,499,82
28114,16,Male,817,86
13886,160,Male,191,51
5844,91,Female,687,35
29850,64,Male,239,74
18399,64,Male,368,8
29679,136,Male,345,72
17381,103,Male,427,36
32405,103,Male,444,66
11931,103,Female,786,100
25458,83,Male,551,96
28525,114,Male,209,103
15100,103,Female,831,51
21448,21,Male,509,82
929,138,Female,811,55
28154,103,Male,549,66
21412,61,Male,935,6
27505,103,Male,9,77
1225,10,Male,397,88
29121,72,Male,634,16
10751,118,Male,296,43
32884,19,Male,436,36
9576,145,Female,660,12
4826,114,Male,848,62
9133,67,Male,831,27
23649,103,Male,399,93
26485,103,Female,37,44
1728,16,Male,841,69
3735,103,Male,694,40
30480,136,Female,10,43
32291,16,Male,160,102
31821,21,Male,895,57
6477,99,Female,181,33
4163,103,Male,559,54
10373,73,Male,255,21
24602,103,Female,551,97
4058,103,Male,479,19
6828,21,Male,418,60
30154,117,Female,245,13
15519,16,Male,762,10
11714,100,Female,296,8
11303,114,Male,49,61
17594,16,Male,251,38
22633,21,Female,36,49
8973,21,Female,706,58
7907,21,Female,232,104
14467,21,Male,395,68
12175,61,Male,329,8
32361,41,Male,714,7
20355,21,Female,858,30
2341,83,Male,99,46
4246,103,Male,658,78
13691,30,Male,386,49
26702,114,Female,925,102
16070,114,Male,292,33
4396,160,Male,685,103
3179,73,Female,564,82
23361,23,Male,583,55
659,103,Male,217,14
3570,114,Male,749,95
13618,21,Male,480,9
24326,138,Male,343,6
1720,115,Male,742,18
23611,78,Male,100,65
23811,114,Male,822,97
29177,114,Female,822,19
19148,114,Male,371,63
28918,160,Male,307,93
32284,16,Male,42,91
18269,143,Male,632,7
9735,104,Male,370,20
8482,21,Male,87,24
15896,103,Female,965,1
33136,103,Female,268,66
28038,61,Female,686,99
309,103,Female,41,35
22959,21,Male,3,42
16737,116,Male,127,71
23382,100,Female,584,16
16396,76,Male,41,92
3194,73,Female,511,103
24498,21,Male,7,104
32774,103,Female,182,8
15437,76,Female,240,97
9829,83,Male,105,34
25757,103,Male,695,3
30272,103,Female,303,21
32939,145,Male,965,42
943,150,Female,967,23
7049,16,Male,531,61
22888,114,Male,328,79
7945,57,Male,968,62
13506,83,Female,474,5
20145,142,Female,32,67
11773,21,Male,964,97
1056,23,Male,772,43
4423,103,Male,658,44
8531,16,Female,956,16
6476,1,Male,118,14
