enrollee_id,relevent_experience,experience,last_new_job,company_id,training_hours,target
22784,Has relevent experience,8,2,3507,32,0.0
18713,No relevent experience,1,1,2466,23,0.0
15404,Has relevent experience,1,0,4009,4,0.0
17054,Has relevent experience,20,4,2481,40,0.0
22018,Has relevent experience,6,1,2699,60,1.0
21836,No relevent experience,2,0,3590,13,0.0
11417,No relevent experience,1,4,2039,20,0.0
22498,Has relevent experience,15,1,1186,10,0.0
6957,No relevent experience,15,4,4019,60,0.0
19258,Has relevent experience,9,1,2098,5,0.0
16321,Has relevent experience,3,1,3738,134,0.0
12977,No relevent experience,3,1,4175,148,0.0
25189,Has relevent experience,19,4,1671,70,0.0
10673,Has relevent experience,13,4,4065,44,1.0
8144,Has relevent experience,9,,1553,51,0.0
20517,Has relevent experience,7,3,4333,37,0.0
26823,Has relevent experience,20,4,2044,32,1.0
29855,No relevent experience,11,4,2734,4,0.0
25271,Has relevent experience,3,1,2295,21,0.0
1721,Has relevent experience,3,1,3232,80,1.0
4421,Has relevent experience,11,1,3956,28,0.0
16792,Has relevent experience,5,1,2780,41,0.0
3224,Has relevent experience,4,3,3961,158,0.0
21931,Has relevent experience,20,1,3409,84,0.0
23278,Has relevent experience,14,4,1917,28,0.0
22553,Has relevent experience,5,1,2279,135,1.0
25467,No relevent experience,10,4,3404,56,0.0
2543,Has relevent experience,20,2,1957,12,0.0
23890,Has relevent experience,9,2,1883,112,0.0
17151,No relevent experience,20,2,2321,87,0.0
15335,Has relevent experience,20,4,2729,102,0.0
22377,Has relevent experience,20,4,3563,136,0.0
14488,Has relevent experience,5,1,2668,34,0.0
3618,No relevent experience,5,1,4220,90,0.0
31495,No relevent experience,5,1,2386,38,0.0
17330,Has relevent experience,15,1,1155,19,1.0
4820,No relevent experience,8,1,3918,20,0.0
11750,Has relevent experience,17,4,2765,13,1.0
8158,Has relevent experience,11,1,3069,192,0.0
23375,No relevent experience,4,0,2920,78,1.0
32148,Has relevent experience,20,4,2121,51,0.0
1557,Has relevent experience,4,1,1671,31,0.0
26384,Has relevent experience,5,1,2241,54,0.0
22811,Has relevent experience,5,4,2354,56,0.0
6164,Has relevent experience,20,3,1034,112,0.0
3289,Has relevent experience,3,1,3666,37,0.0
47,Has relevent experience,5,1,2963,14,0.0
20952,Has relevent experience,7,2,2450,30,0.0
12541,Has relevent experience,11,1,1687,54,0.0
11147,Has relevent experience,4,1,2143,114,0.0
22915,Has relevent experience,19,1,3939,102,0.0
28697,Has relevent experience,4,1,2125,33,0.0
20892,No relevent experience,1,0,3044,10,0.0
1278,Has relevent experience,11,4,1253,306,1.0
22796,No relevent experience,4,0,2981,64,1.0
13521,Has relevent experience,20,,2607,149,0.0
31820,No relevent experience,2,1,1180,10,1.0
31985,Has relevent experience,3,0,3070,34,0.0
20138,Has relevent experience,20,0,1807,55,0.0
17913,Has relevent experience,3,1,2715,62,0.0
7929,Has relevent experience,6,4,1243,5,0.0
22466,Has relevent experience,7,1,1069,334,0.0
1903,Has relevent experience,17,4,3602,158,0.0
27528,Has relevent experience,8,3,2993,8,0.0
20439,Has relevent experience,11,2,4177,17,0.0
19512,Has relevent experience,16,1,1234,182,0.0
8857,Has relevent experience,8,1,2220,110,0.0
8453,No relevent experience,18,1,3298,47,0.0
7197,Has relevent experience,7,1,1572,22,0.0
29534,No relevent experience,1,1,2947,57,0.0
3740,Has relevent experience,7,1,3611,15,1.0
1823,Has relevent experience,11,1,1798,57,1.0
72,Has relevent experience,1,1,1271,8,0.0
2134,Has relevent experience,6,4,1838,29,0.0
29320,No relevent experience,15,4,3616,147,0.0
20022,Has relevent experience,20,2,1118,100,0.0
16529,No relevent experience,1,2,3209,63,1.0
20584,Has relevent experience,20,4,3887,53,0.0
29838,No relevent experience,6,1,3854,125,1.0
1830,No relevent experience,4,0,2818,58,1.0
5158,Has relevent experience,6,1,4126,13,0.0
32842,Has relevent experience,16,2,3977,82,0.0
22872,No relevent experience,3,1,1639,56,0.0
641,Has relevent experience,1,1,2307,154,0.0
15003,No relevent experience,11,2,4344,51,0.0
16383,Has relevent experience,9,4,1047,78,1.0
22503,Has relevent experience,3,,1228,72,0.0
2839,Has relevent experience,16,2,1505,8,0.0
2948,Has relevent experience,15,2,1399,52,0.0
18743,No relevent experience,1,1,4261,58,0.0
23264,No relevent experience,20,4,3014,78,0.0
2571,Has relevent experience,5,1,2418,11,0.0
7746,Has relevent experience,7,2,2896,20,0.0
29170,Has relevent experience,16,4,1575,22,0.0
15260,No relevent experience,10,0,2516,15,0.0
30714,Has relevent experience,3,1,3407,64,0.0
32332,Has relevent experience,18,4,2320,98,0.0
3199,No relevent experience,10,3,3772,16,0.0
4887,Has relevent experience,20,4,2212,56,0.0
10475,Has relevent experience,3,1,2291,114,0.0
22059,Has relevent experience,16,1,1328,43,0.0
11979,No relevent experience,7,2,2939,104,1.0
14007,Has relevent experience,16,1,4098,17,1.0
1156,Has relevent experience,12,0,4254,25,0.0
422,No relevent experience,20,4,3550,18,0.0
29972,Has relevent experience,5,1,1010,69,0.0
20452,Has relevent experience,16,4,4122,10,0.0
3860,Has relevent experience,7,2,4113,31,1.0
12519,Has relevent experience,20,1,1896,44,0.0
1801,Has relevent experience,7,1,2804,65,0.0
8017,Has relevent experience,14,1,2621,26,0.0
17889,No relevent experience,2,0,3629,42,0.0
16610,Has relevent experience,8,4,2869,260,0.0
28473,No relevent experience,3,0,1600,77,0.0
18646,No relevent experience,5,1,1199,155,0.0
14954,Has relevent experience,7,1,4327,47,0.0
26306,Has relevent experience,20,3,3176,9,1.0
4548,Has relevent experience,7,1,3812,40,0.0
29459,Has relevent experience,5,3,1226,23,0.0
10674,Has relevent experience,20,1,3418,26,0.0
26793,No relevent experience,2,1,1709,106,0.0
25043,Has relevent experience,20,4,2093,95,0.0
13746,Has relevent experience,4,1,3509,88,0.0
29573,No relevent experience,1,1,4214,13,1.0
6770,Has relevent experience,6,2,2768,20,0.0
24592,Has relevent experience,19,2,3095,167,0.0
28263,Has relevent experience,3,1,3802,147,1.0
33018,No relevent experience,2,1,3883,131,0.0
14990,Has relevent experience,14,1,3575,56,0.0
27585,Has relevent experience,4,1,3957,112,0.0
33183,Has relevent experience,20,2,1436,62,0.0
16878,Has relevent experience,16,1,2470,90,0.0
12429,No relevent experience,5,1,1830,110,0.0
13079,No relevent experience,20,4,1078,154,0.0
19433,Has relevent experience,1,,4094,79,1.0
6497,Has relevent experience,20,1,4282,13,0.0
23378,Has relevent experience,1,1,2703,36,0.0
14839,No relevent experience,7,1,3270,9,1.0
21752,Has relevent experience,20,4,1674,92,0.0
22411,No relevent experience,1,1,2432,190,1.0
18157,Has relevent experience,10,2,1164,15,0.0
26409,Has relevent experience,3,1,4236,244,1.0
24450,Has relevent experience,14,1,4328,96,0.0
27101,No relevent experience,2,0,2290,82,0.0
1655,Has relevent experience,9,4,2089,22,0.0
4534,Has relevent experience,2,0,3767,32,1.0
19740,Has relevent experience,15,1,1074,18,0.0
14390,Has relevent experience,2,1,3326,80,0.0
17635,No relevent experience,7,2,3044,43,1.0
18564,No relevent experience,4,4,4003,32,1.0
29462,Has relevent experience,5,1,4347,15,0.0
15563,Has relevent experience,5,3,4225,84,0.0
29150,No relevent experience,4,0,2896,104,0.0
25385,Has relevent experience,20,1,3828,24,0.0
26836,Has relevent experience,4,2,3525,154,0.0
512,Has relevent experience,10,1,3122,3,0.0
15114,Has relevent experience,10,1,3467,21,0.0
16384,Has relevent experience,9,2,2734,14,0.0
20875,Has relevent experience,20,2,4358,11,0.0
3378,Has relevent experience,18,4,1498,31,0.0
17252,No relevent experience,6,0,2666,24,0.0
7593,No relevent experience,5,0,3359,25,0.0
14221,Has relevent experience,18,1,3522,22,0.0
11309,Has relevent experience,11,3,4339,84,0.0
33286,No relevent experience,2,1,4215,75,1.0
5618,Has relevent experience,4,4,3090,51,0.0
21536,Has relevent experience,20,2,1100,10,0.0
23558,No relevent experience,2,1,1254,25,1.0
7418,Has relevent experience,20,3,3470,94,1.0
11370,Has relevent experience,20,1,3106,10,1.0
32583,No relevent experience,14,1,2769,23,0.0
22592,No relevent experience,20,1,1402,48,0.0
2143,Has relevent experience,15,3,4066,77,1.0
31299,Has relevent experience,18,2,3022,36,0.0
24872,Has relevent experience,2,1,1994,21,1.0
3870,Has relevent experience,6,1,4169,59,0.0
26994,Has relevent experience,20,1,1553,126,0.0
27532,No relevent experience,4,0,3530,29,0.0
14013,No relevent experience,5,3,2040,20,0.0
9750,No relevent experience,1,1,3372,16,1.0
19563,Has relevent experience,5,1,3618,11,0.0
17216,Has relevent experience,3,1,2217,92,0.0
26538,Has relevent experience,1,1,1601,89,0.0
30473,Has relevent experience,8,1,2175,48,1.0
28516,Has relevent experience,3,2,1814,34,1.0
31638,Has relevent experience,20,4,1090,44,0.0
8845,Has relevent experience,20,1,2572,14,0.0
19698,No relevent experience,6,1,1427,34,0.0
1820,Has relevent experience,13,4,1639,142,0.0
15811,Has relevent experience,14,4,3095,156,0.0
24097,Has relevent experience,17,1,4054,14,0.0
7279,Has relevent experience,15,4,2184,89,1.0
21086,Has relevent experience,14,3,3374,55,0.0
3523,No relevent experience,7,2,4279,12,0.0
8088,No relevent experience,9,0,1424,9,1.0
384,No relevent experience,9,4,4136,102,0.0
6483,Has relevent experience,4,1,2208,24,0.0
14367,No relevent experience,4,3,3769,66,0.0
24052,Has relevent experience,3,3,3711,30,0.0
6526,No relevent experience,6,0,1709,33,0.0
30115,Has relevent experience,5,2,1237,13,1.0
29742,Has relevent experience,5,1,1398,39,0.0
6022,Has relevent experience,20,4,3247,60,0.0
3781,Has relevent experience,6,2,4327,50,1.0
12522,Has relevent experience,12,4,2107,105,0.0
23413,No relevent experience,5,1,1518,110,1.0
7454,Has relevent experience,15,4,2624,16,0.0
22075,Has relevent experience,1,1,1802,8,1.0
28988,Has relevent experience,5,1,2648,172,0.0
19198,Has relevent experience,3,1,2028,42,0.0
32901,Has relevent experience,18,4,4205,6,0.0
27377,No relevent experience,20,0,2264,6,0.0
14318,No relevent experience,2,2,3075,19,1.0
28771,Has relevent experience,1,1,2494,144,1.0
10957,No relevent experience,2,1,2404,52,1.0
27080,Has relevent experience,16,4,1776,104,0.0
54,Has relevent experience,8,1,3544,34,0.0
27224,Has relevent experience,20,2,1462,9,0.0
3956,Has relevent experience,20,1,2571,46,0.0
13073,No relevent experience,4,1,1285,37,0.0
28134,Has relevent experience,18,1,3176,20,0.0
19329,No relevent experience,15,4,3874,90,0.0
23028,Has relevent experience,15,1,3484,29,0.0
9172,Has relevent experience,20,3,2037,18,0.0
28638,Has relevent experience,3,2,3040,6,1.0
20156,Has relevent experience,9,4,1879,118,1.0
18886,No relevent experience,2,0,3554,126,0.0
13390,Has relevent experience,3,,1003,55,0.0
20396,Has relevent experience,8,4,3455,11,0.0
21739,No relevent experience,3,,3272,9,1.0
32493,No relevent experience,2,1,1710,18,1.0
21274,Has relevent experience,20,2,1714,145,1.0
4340,Has relevent experience,11,4,3051,68,0.0
3654,Has relevent experience,9,1,1972,51,0.0
24627,Has relevent experience,9,2,3659,82,1.0
28894,Has relevent experience,19,1,3823,128,0.0
16513,No relevent experience,10,0,2697,10,1.0
3645,No relevent experience,5,0,3313,8,0.0
12057,Has relevent experience,13,4,3425,107,0.0
19287,Has relevent experience,5,1,2210,55,1.0
22431,Has relevent experience,6,4,1757,6,0.0
22136,No relevent experience,6,0,2726,26,1.0
17830,Has relevent experience,3,1,1483,42,0.0
8581,No relevent experience,7,4,4176,24,1.0
24479,Has relevent experience,16,0,1280,142,0.0
4598,No relevent experience,10,4,3706,4,0.0
29216,Has relevent experience,15,4,3410,61,0.0
29755,No relevent experience,4,0,1656,16,0.0
31204,No relevent experience,5,1,3991,30,1.0
22764,No relevent experience,2,1,3521,73,1.0
27260,Has relevent experience,20,1,1693,95,1.0
8925,Has relevent experience,11,2,1548,15,1.0
24035,No relevent experience,9,0,2128,10,0.0
25563,Has relevent experience,12,1,1061,69,0.0
1044,Has relevent experience,20,4,2556,42,0.0
10514,No relevent experience,1,1,3249,100,1.0
4952,No relevent experience,20,2,1548,10,0.0
32634,Has relevent experience,7,4,4165,61,0.0
18900,No relevent experience,6,1,3357,11,0.0
2307,Has relevent experience,11,1,1615,18,1.0
11407,Has relevent experience,6,2,1046,42,1.0
28679,Has relevent experience,20,1,3998,36,1.0
4347,No relevent experience,3,1,1174,109,0.0
19640,Has relevent experience,20,2,3852,55,0.0
29519,Has relevent experience,9,1,2204,77,0.0
5426,No relevent experience,5,1,2253,35,1.0
15583,No relevent experience,9,1,1846,32,0.0
7604,Has relevent experience,1,1,1015,81,0.0
21994,Has relevent experience,8,2,3416,81,0.0
24935,Has relevent experience,5,1,1030,123,0.0
9246,Has relevent experience,5,1,2643,72,0.0
10165,Has relevent experience,3,2,1034,19,0.0
10492,Has relevent experience,15,4,1349,25,0.0
19683,Has relevent experience,2,1,3122,108,0.0
10061,Has relevent experience,13,4,3933,29,0.0
30302,Has relevent experience,6,4,2772,163,0.0
14854,Has relevent experience,18,1,3814,50,0.0
13879,Has relevent experience,6,0,1919,16,1.0
32869,Has relevent experience,11,4,2095,92,1.0
15719,Has relevent experience,13,1,3519,135,0.0
30664,No relevent experience,5,2,3731,7,1.0
14234,Has relevent experience,19,1,3102,14,0.0
20271,No relevent experience,5,1,2556,72,0.0
32174,Has relevent experience,13,1,2182,70,0.0
32213,Has relevent experience,20,1,4359,90,0.0
13923,Has relevent experience,16,3,3867,166,1.0
11096,No relevent experience,2,0,3304,66,0.0
26504,Has relevent experience,20,2,3857,11,0.0
16777,Has relevent experience,12,4,1029,47,0.0
29627,Has relevent experience,15,2,2170,87,0.0
13098,No relevent experience,5,0,3751,132,1.0
9350,No relevent experience,7,0,2024,33,1.0
32206,Has relevent experience,2,2,3294,43,0.0
3017,No relevent experience,8,0,1551,17,1.0
13336,No relevent experience,2,,3021,21,1.0
19623,Has relevent experience,13,1,1270,196,0.0
12410,No relevent experience,1,0,4316,6,0.0
18964,Has relevent experience,6,2,1643,56,0.0
27251,Has relevent experience,9,1,3243,7,0.0
22919,Has relevent experience,10,4,1940,10,0.0
15183,Has relevent experience,6,3,4275,36,0.0
19142,No relevent experience,3,0,2117,78,0.0
12382,No relevent experience,15,3,1107,174,0.0
17875,No relevent experience,6,1,1420,17,0.0
26912,No relevent experience,3,0,1663,138,1.0
25992,Has relevent experience,18,4,4178,19,0.0
18198,Has relevent experience,19,1,3528,116,0.0
7506,Has relevent experience,20,4,2291,18,0.0
8436,Has relevent experience,7,1,3204,68,0.0
21455,Has relevent experience,3,1,3738,55,0.0
28207,Has relevent experience,20,4,1039,32,0.0
21811,Has relevent experience,18,2,1690,145,0.0
17428,Has relevent experience,10,1,2430,44,0.0
19875,Has relevent experience,13,4,3792,88,1.0
29930,Has relevent experience,20,4,1005,58,0.0
2704,Has relevent experience,11,4,2785,67,0.0
30234,No relevent experience,20,4,1393,98,0.0
5314,No relevent experience,2,0,1842,74,1.0
10875,Has relevent experience,9,4,3417,88,0.0
28781,Has relevent experience,12,1,1848,70,0.0
13196,Has relevent experience,15,4,3026,31,0.0
31427,Has relevent experience,16,3,1759,174,0.0
7037,Has relevent experience,4,1,1901,64,0.0
7368,Has relevent experience,20,1,4106,39,1.0
12099,No relevent experience,7,2,3566,6,0.0
6096,Has relevent experience,20,4,3570,132,0.0
30017,Has relevent experience,2,2,2649,78,1.0
32080,Has relevent experience,2,2,3106,46,0.0
7867,Has relevent experience,3,1,3605,48,0.0
26796,Has relevent experience,17,3,3994,58,0.0
4694,No relevent experience,1,0,1637,32,0.0
10563,Has relevent experience,3,2,1284,12,0.0
1592,Has relevent experience,20,4,3931,48,0.0
11162,No relevent experience,4,1,1452,39,0.0
18944,Has relevent experience,9,1,1244,130,0.0
19614,Has relevent experience,1,0,3347,36,1.0
1450,No relevent experience,5,4,3362,56,1.0
11484,Has relevent experience,20,2,3717,111,0.0
32592,Has relevent experience,11,1,1560,100,0.0
3417,Has relevent experience,19,1,2351,45,1.0
20574,No relevent experience,3,0,1525,22,1.0
11905,Has relevent experience,14,4,3338,40,0.0
31365,Has relevent experience,11,0,2934,82,1.0
31459,Has relevent experience,4,2,3892,74,0.0
32554,No relevent experience,2,1,4247,336,0.0
10118,Has relevent experience,20,2,1250,48,1.0
17982,No relevent experience,16,0,2743,40,1.0
14838,Has relevent experience,16,1,1942,133,0.0
31089,Has relevent experience,7,2,2507,21,1.0
9873,Has relevent experience,20,4,3750,180,0.0
13798,No relevent experience,5,1,4116,147,0.0
19196,Has relevent experience,2,1,3490,38,0.0
5389,Has relevent experience,1,1,3129,89,0.0
28410,Has relevent experience,20,1,2250,36,0.0
31092,No relevent experience,5,0,1843,111,1.0
28739,No relevent experience,2,1,2472,9,0.0
8082,Has relevent experience,,2,1622,40,0.0
21286,Has relevent experience,12,2,2124,135,0.0
19373,Has relevent experience,2,1,3940,35,0.0
5791,No relevent experience,20,1,3345,30,0.0
19179,Has relevent experience,20,4,3909,23,0.0
2030,Has relevent experience,15,1,4035,26,0.0
17691,Has relevent experience,20,4,1293,13,0.0
11652,Has relevent experience,20,4,4112,56,0.0
15405,Has relevent experience,10,2,3504,51,0.0
11284,Has relevent experience,16,1,2070,19,0.0
30923,Has relevent experience,20,4,3561,11,0.0
811,Has relevent experience,7,1,3933,9,1.0
17959,No relevent experience,9,1,4274,50,0.0
