enrollee_id,education_level,major_discipline,university_id
20247,Graduate,STEM,1207
6658,Graduate,Business Degree,1576
33307,Masters,STEM,1827
18691,High School,,1493
5614,Graduate,STEM,1029
20232,Graduate,STEM,1303
10934,Graduate,STEM,1478
6062,Masters,STEM,1182
12720,High School,,1360
23912,Masters,Other,1088
8915,Graduate,STEM,1782
12805,Masters,STEM,1050
28604,Masters,STEM,1966
8303,Masters,STEM,1599
29214,Graduate,STEM,1976
24745,Graduate,STEM,1330
16686,Graduate,STEM,1083
14269,High School,,1624
3157,Masters,Humanities,1896
25032,Graduate,STEM,1597
2452,Masters,STEM,1567
25009,Graduate,STEM,1165
11172,Graduate,STEM,1564
24640,High School,,1828
20417,Graduate,STEM,1444
17616,High School,,1846
7919,Graduate,STEM,1486
15053,Graduate,STEM,1850
27274,Graduate,STEM,1914
3626,Graduate,STEM,1722
12715,Phd,STEM,1240
7932,Graduate,STEM,1769
4444,Graduate,STEM,1348
18599,Masters,STEM,1354
33213,Graduate,STEM,1444
1120,Graduate,STEM,1374
5558,Graduate,STEM,1621
22471,Phd,STEM,1278
15033,Masters,STEM,1521
8037,Graduate,STEM,1904
27721,Graduate,STEM,1197
14653,Masters,STEM,1790
178,Graduate,STEM,1766
22049,Graduate,Business Degree,1043
17934,Primary School,,1774
13081,Graduate,STEM,1333
10122,Graduate,STEM,1087
11389,Masters,Humanities,1452
29169,Masters,STEM,1883
11944,Graduate,STEM,1608
12798,High School,,1481
2942,High School,,1681
24532,Masters,STEM,1816
14239,Graduate,STEM,1950
13806,High School,,1700
32999,Graduate,STEM,1830
30471,Graduate,STEM,1423
28339,Graduate,STEM,1453
5502,High School,,1820
32895,Graduate,STEM,1906
11881,Graduate,STEM,1811
26889,Primary School,,1742
747,High School,,1401
4735,Graduate,STEM,1422
2955,Graduate,STEM,1764
25280,Primary School,,1345
31290,Masters,STEM,1729
11996,Graduate,STEM,1419
1799,Masters,STEM,1728
18738,Graduate,STEM,1099
21930,High School,,1175
26840,Graduate,Other,1761
10786,Masters,Humanities,1536
1207,High School,,1091
16707,Graduate,STEM,1066
23750,Graduate,STEM,1243
17890,Graduate,STEM,1678
18636,Masters,STEM,1228
20704,Graduate,STEM,1580
14506,Graduate,STEM,1772
14386,Graduate,STEM,1792
19041,Graduate,STEM,1643
9870,Graduate,STEM,1088
6068,Graduate,STEM,1675
8242,Graduate,STEM,1234
15458,Primary School,,1801
4109,Graduate,STEM,1054
5915,Graduate,STEM,1926
28076,Masters,STEM,1031
8449,Masters,STEM,1321
9931,Graduate,Humanities,1073
21205,Graduate,STEM,1946
18845,Masters,STEM,1276
6248,Graduate,STEM,1302
598,Masters,STEM,1874
21400,Graduate,Business Degree,1468
18984,Graduate,STEM,1016
1380,Masters,STEM,1102
28982,Graduate,STEM,1167
18640,Graduate,STEM,1841
11428,Masters,STEM,1995
33336,Graduate,STEM,1376
12084,High School,,1985
8705,Graduate,STEM,1065
12044,Masters,STEM,1199
12160,Graduate,STEM,1419
5003,Graduate,STEM,1819
19492,Graduate,STEM,1793
22114,Graduate,STEM,1985
2711,Graduate,STEM,1743
717,Graduate,STEM,1178
25152,Graduate,STEM,1524
12464,Graduate,STEM,1765
10974,Graduate,Arts,1154
22798,Masters,STEM,1384
4904,High School,,1197
9194,Graduate,STEM,1570
20896,Masters,STEM,1510
31288,Graduate,STEM,1342
31731,High School,,1461
17722,Graduate,STEM,1598
17142,High School,,1774
9037,Graduate,STEM,1758
21597,Masters,No Major,1952
14142,Graduate,STEM,1781
2202,Masters,STEM,1925
716,Phd,STEM,1751
19435,Graduate,STEM,1022
14082,Primary School,,1688
14188,Masters,STEM,1792
22111,Graduate,STEM,1130
12686,Graduate,STEM,1477
22344,High School,,1650
7039,Graduate,STEM,1908
9036,Phd,STEM,1619
32184,Graduate,STEM,1078
8077,High School,,1781
2121,Masters,STEM,1008
17261,Masters,STEM,1207
9390,Graduate,STEM,1721
30223,Graduate,STEM,1721
26696,Masters,STEM,1923
4308,Graduate,STEM,1392
2502,Masters,STEM,1480
14359,Graduate,STEM,1291
25738,Graduate,STEM,1204
28120,High School,,1504
29818,Masters,Humanities,1900
12955,High School,,1935
30074,High School,,1986
18763,Graduate,STEM,1500
26851,Masters,STEM,1286
18467,Masters,STEM,1772
28114,Graduate,STEM,1253
13886,Graduate,Humanities,1550
5844,Graduate,STEM,1985
29850,Graduate,STEM,1321
18399,Graduate,STEM,1914
29679,Masters,STEM,1543
17381,Graduate,STEM,1069
32405,Graduate,Other,1479
11931,,,1816
25458,High School,,1108
28525,Graduate,STEM,1177
15100,Graduate,STEM,1124
21448,Graduate,STEM,1094
929,Masters,STEM,1129
28154,Graduate,STEM,1692
21412,Graduate,Humanities,1800
27505,Graduate,STEM,1086
1225,High School,,1754
29121,High School,,1892
10751,Graduate,STEM,1302
32884,Graduate,STEM,1358
9576,Graduate,STEM,1844
4826,Phd,STEM,1179
9133,High School,,1607
23649,Graduate,STEM,1250
26485,Primary School,,1412
1728,High School,,1990
3735,Graduate,STEM,1545
30480,Graduate,STEM,1780
32291,Graduate,STEM,1069
31821,Graduate,STEM,1563
6477,Graduate,STEM,1789
4163,Graduate,STEM,1631
10373,High School,,1703
24602,Graduate,STEM,1264
4058,Graduate,STEM,1221
6828,Masters,STEM,1456
30154,High School,,1624
15519,Graduate,STEM,1828
11714,Graduate,STEM,1530
11303,Masters,STEM,1687
17594,Graduate,STEM,1185
22633,Masters,STEM,1445
8973,Graduate,STEM,1915
7907,Graduate,STEM,1584
14467,Graduate,STEM,1454
12175,Graduate,STEM,1349
32361,Masters,STEM,1094
20355,Graduate,STEM,1313
2341,High School,,1855
4246,Graduate,STEM,1215
13691,Graduate,STEM,1474
26702,Graduate,STEM,1411
16070,High School,,1836
4396,Masters,STEM,1422
3179,Masters,STEM,1160
23361,Graduate,STEM,1142
659,Graduate,STEM,1494
3570,,,1994
13618,Graduate,STEM,1714
24326,Graduate,STEM,1870
1720,Graduate,STEM,1828
23611,Graduate,STEM,1806
23811,Graduate,Business Degree,1001
29177,High School,,1778
19148,Masters,STEM,1708
28918,Graduate,STEM,1500
32284,High School,,1190
18269,Graduate,STEM,1958
9735,Graduate,STEM,1931
8482,Graduate,STEM,1363
15896,Graduate,STEM,1022
33136,Graduate,STEM,1154
28038,Graduate,STEM,1766
309,Masters,STEM,1333
22959,Graduate,STEM,1711
16737,Graduate,STEM,1192
23382,Graduate,STEM,1183
16396,Graduate,STEM,1212
3194,Graduate,STEM,1471
24498,Graduate,STEM,1469
32774,Graduate,STEM,1580
15437,Graduate,STEM,1091
9829,Masters,STEM,1489
25757,High School,,1687
30272,Graduate,STEM,1174
32939,High School,,2000
943,,,1320
7049,Graduate,STEM,1375
22888,Masters,STEM,1418
7945,Masters,STEM,1773
13506,Graduate,STEM,1096
20145,Masters,STEM,1694
11773,Primary School,,1680
1056,High School,,1184
4423,Graduate,Arts,1647
8531,Graduate,Humanities,1370
6476,Graduate,STEM,1215
2381,Masters,STEM,1466
13024,High School,,1630
32750,Graduate,STEM,1648
24111,Graduate,STEM,1907
10323,Graduate,STEM,1439
2674,Graduate,No Major,1004
27280,Graduate,STEM,1582
2961,Masters,STEM,1556
28325,Graduate,STEM,1581
19524,Masters,STEM,1757
20054,Masters,STEM,1049
6417,Masters,STEM,1565
14473,High School,,1591
21767,Graduate,STEM,1608
18525,,,1395
31641,Masters,STEM,1700
386,Graduate,STEM,1127
3241,Graduate,STEM,1534
4149,Masters,STEM,1746
13519,Masters,STEM,1239
10146,Graduate,STEM,1683
431,Graduate,STEM,1340
8692,Graduate,STEM,1589
12863,Masters,STEM,1234
1012,Masters,STEM,1794
16704,Graduate,STEM,1178
24619,High School,,1430
122,High School,,1781
23256,Masters,STEM,1065
1917,Masters,STEM,1880
2561,Masters,STEM,1957
21665,Graduate,STEM,1196
29409,High School,,1835
19989,High School,,1186
23722,Masters,STEM,1415
7467,High School,,1698
11285,Graduate,STEM,1637
18054,Graduate,STEM,1485
20214,High School,,1575
9428,Masters,STEM,1786
28708,Graduate,STEM,1009
6622,Graduate,Business Degree,1470
9777,Masters,STEM,1014
24229,Masters,STEM,1763
6920,High School,,1613
24232,Graduate,STEM,1203
9891,Masters,STEM,1178
31954,Graduate,STEM,1989
7337,Masters,STEM,1079
8681,High School,,1417
18190,High School,,1080
4070,Graduate,STEM,1306
12085,Graduate,STEM,1452
10476,Graduate,STEM,1567
17811,Graduate,STEM,1320
18042,Graduate,Arts,1724
26920,Masters,STEM,1641
11877,Masters,STEM,1027
25670,Masters,STEM,1529
12132,Graduate,STEM,1929
32242,Graduate,STEM,1818
23334,,,1043
1596,Graduate,No Major,1274
6493,Graduate,STEM,1358
25788,Graduate,Other,1253
16795,Masters,STEM,1559
1987,Graduate,STEM,1907
20013,Primary School,,1603
10505,Graduate,STEM,1713
23777,High School,,1768
19415,Phd,Humanities,1852
4165,Phd,Humanities,1694
31214,Graduate,STEM,1158
11968,Graduate,STEM,1313
32338,Masters,Other,1328
16923,Graduate,STEM,1366
17852,High School,,1148
24117,Masters,STEM,1372
31664,High School,,1591
23052,Graduate,STEM,1757
31117,Graduate,Other,1067
10851,Graduate,STEM,1492
18953,High School,,1332
4055,Graduate,STEM,1116
21828,Graduate,STEM,1988
11731,Graduate,STEM,1909
1672,Graduate,STEM,1002
15710,Masters,STEM,1009
14524,Graduate,STEM,1785
16228,High School,,1279
16448,Graduate,STEM,1500
9369,Graduate,STEM,1196
13629,Graduate,STEM,1856
4434,Graduate,STEM,1188
20002,Graduate,STEM,1806
30749,Graduate,STEM,1812
905,Graduate,STEM,1672
11771,Masters,STEM,1554
5552,Masters,STEM,1877
26133,Graduate,STEM,1762
5369,Graduate,STEM,1208
18259,Masters,STEM,1040
4034,Masters,STEM,1373
30110,High School,,1246
32526,Graduate,STEM,1184
23937,Graduate,STEM,1906
313,Graduate,STEM,1522
3714,Graduate,STEM,1147
17798,Graduate,STEM,1979
12583,Graduate,STEM,1299
7086,,,1783
19588,Masters,STEM,1640
9042,Masters,STEM,1018
26881,High School,,1844
27010,Graduate,STEM,1759
12035,Masters,STEM,1699
29860,High School,,1407
23922,Phd,Humanities,1539
7648,Graduate,STEM,1216
1673,Graduate,Other,1400
12431,Graduate,STEM,1601
19178,Graduate,STEM,1382
15421,Masters,STEM,1938
32305,Graduate,Other,1809
27431,High School,,1936
1342,Graduate,STEM,1855
21363,Graduate,STEM,1598
3788,Masters,STEM,1982
21130,Masters,STEM,1925
11177,Masters,STEM,1392
10546,High School,,1772
9063,Graduate,STEM,1112
30691,Graduate,Business Degree,1307
22743,Masters,STEM,1206
1521,Graduate,STEM,1716
4754,Graduate,STEM,1120
24644,Graduate,STEM,1995
9523,Graduate,STEM,1400
30423,Graduate,STEM,1577
12795,High School,,1074
23533,High School,,1225
15839,Graduate,STEM,1135
4693,Graduate,STEM,1215
25858,Masters,STEM,1646
9959,Masters,STEM,1381
24773,Graduate,STEM,1718
14872,Masters,STEM,1962
25723,Graduate,STEM,1445
10057,Masters,STEM,1243
19930,High School,,1867
3206,Graduate,STEM,1193
12588,Graduate,STEM,1498
8035,High School,,1631
6115,Graduate,STEM,1093
6705,Primary School,,1808
17451,Graduate,STEM,1287
58,High School,,1711
3402,Graduate,STEM,1094
6639,Graduate,STEM,1325
15544,High School,,1777
28573,Graduate,STEM,1561
12506,Masters,Business Degree,1263
12496,Graduate,STEM,1583
7652,Graduate,STEM,1575
28858,Graduate,STEM,1950
19395,Masters,STEM,1978
11192,Graduate,STEM,1705
24767,Graduate,STEM,1931
1819,Masters,STEM,1649
13943,Masters,Humanities,1093
2865,Masters,STEM,1326
11805,Masters,Arts,1565
9815,Graduate,STEM,1018
3533,High School,,1150
20305,High School,,1850
21497,Graduate,STEM,1436
27628,High School,,1072
28744,Graduate,STEM,1200
9086,Graduate,STEM,1846
14382,Graduate,STEM,1423
5671,Graduate,STEM,1684
32972,Graduate,STEM,1740
28875,Graduate,STEM,1566
26666,Graduate,STEM,1549
4888,Graduate,Other,1105
7896,High School,,1218
3308,Masters,STEM,1977
15037,Graduate,STEM,1826
18680,Masters,STEM,1518
15290,Graduate,STEM,1741
28828,Masters,STEM,1599
27223,Graduate,STEM,1001
26125,Graduate,STEM,1917
21313,Graduate,STEM,1129
19050,Phd,STEM,1938
13005,Graduate,STEM,1511
21760,Graduate,STEM,1197
23827,Graduate,STEM,1210
16248,Primary School,,1279
15759,Graduate,Arts,1708
16794,Graduate,STEM,1988
24747,Graduate,STEM,1297
2755,Graduate,STEM,1116
3993,Graduate,STEM,1998
4419,Graduate,STEM,1418
12608,Graduate,STEM,1126
11732,Phd,STEM,1591
10510,Graduate,Humanities,1874
28014,High School,,1683
7989,Graduate,STEM,1144
16117,Masters,STEM,1846
20717,Graduate,STEM,1955
16739,Masters,STEM,1059
21829,High School,,1916
8034,Graduate,STEM,1367
23648,,,1048
444,Graduate,STEM,1705
29072,Graduate,STEM,1607
13070,Graduate,STEM,1999
33031,High School,,1928
28124,Graduate,STEM,1438
17404,Masters,STEM,1942
9543,Graduate,STEM,1535
14882,Phd,STEM,1020
3159,Graduate,STEM,1453
5581,Graduate,STEM,1785
25631,Graduate,STEM,1447
18806,Masters,STEM,1409
18382,Graduate,STEM,1829
21251,Graduate,STEM,1486
1529,Graduate,STEM,1625
12844,Graduate,STEM,1622
22704,Graduate,STEM,1537
30638,Primary School,,1458
2977,Masters,STEM,1714
14262,Graduate,STEM,1472
20738,Graduate,STEM,1595
29861,Graduate,STEM,1015
13756,Graduate,STEM,1969
2387,Graduate,STEM,1808
10846,Masters,STEM,1937
23394,High School,,1361
15249,Graduate,Other,1395
17820,Graduate,STEM,1436
32600,Masters,STEM,1571
10314,Graduate,STEM,1766
15346,Graduate,STEM,1280
9663,Graduate,STEM,1588
22851,Masters,STEM,1580
18839,High School,,1393
25997,Graduate,Humanities,1143
7799,,,1289
13017,Graduate,STEM,1583
22750,Graduate,STEM,1927
22784,Graduate,STEM,1564
18713,Masters,STEM,1678
15404,Masters,Humanities,1330
17054,Graduate,STEM,1162
22018,Graduate,STEM,1294
21836,Graduate,STEM,1837
11417,Masters,STEM,1218
22498,Graduate,STEM,1957
6957,High School,,1552
19258,Graduate,STEM,1965
16321,Graduate,Other,1641
12977,Masters,Humanities,1524
25189,Graduate,STEM,1462
10673,Graduate,STEM,1813
8144,Graduate,STEM,1245
20517,Graduate,Humanities,1832
26823,Graduate,STEM,1083
29855,Graduate,STEM,1117
25271,Graduate,STEM,1388
1721,Graduate,STEM,1041
4421,Masters,STEM,1644
16792,Masters,STEM,1405
3224,Graduate,STEM,1286
21931,Graduate,STEM,1243
23278,Masters,STEM,1143
22553,Graduate,STEM,1963
25467,Masters,STEM,1619
2543,Graduate,STEM,1493
23890,Graduate,STEM,1675
17151,Graduate,STEM,1930
15335,High School,,1650
22377,Masters,STEM,1034
14488,Masters,STEM,1500
3618,Graduate,STEM,1459
31495,Graduate,STEM,1234
17330,Masters,STEM,1881
4820,Phd,STEM,1087
11750,Graduate,STEM,1635
8158,Graduate,STEM,1432
23375,High School,,1429
32148,Masters,Arts,1116
1557,Graduate,STEM,1372
26384,Graduate,STEM,1856
22811,Graduate,STEM,1563
6164,Masters,No Major,1686
3289,Graduate,STEM,1834
47,Graduate,STEM,1265
20952,Masters,STEM,1808
12541,High School,,1786
11147,Graduate,Humanities,1996
22915,Graduate,STEM,1378
28697,Graduate,STEM,1438
20892,Graduate,STEM,1428
1278,High School,,1866
22796,High School,,1363
13521,Graduate,STEM,1088
31820,Masters,STEM,1699
31985,High School,,1523
20138,Graduate,STEM,1959
17913,Graduate,STEM,1342
7929,Graduate,STEM,1397
22466,Masters,STEM,1584
1903,Masters,STEM,1719
27528,Graduate,STEM,1985
20439,Graduate,STEM,1847
19512,High School,,1906
8857,Masters,STEM,1463
8453,Masters,STEM,1062
7197,Masters,STEM,1948
29534,Graduate,STEM,1366
3740,Masters,STEM,1594
1823,Graduate,STEM,1697
72,Graduate,Business Degree,1494
2134,Graduate,STEM,1309
29320,Graduate,STEM,1595
20022,Graduate,Arts,1630
16529,Graduate,STEM,1354
20584,Masters,STEM,1845
29838,Graduate,STEM,1677
1830,Graduate,STEM,1786
5158,Graduate,STEM,1127
32842,Graduate,Arts,1500
22872,High School,,1239
641,Graduate,Arts,1801
15003,Phd,STEM,1494
16383,Masters,STEM,1861
22503,Graduate,STEM,1545
2839,Masters,STEM,1297
2948,Masters,STEM,1595
18743,Graduate,STEM,1777
23264,Phd,STEM,1759
2571,Graduate,STEM,1895
7746,Masters,STEM,1420
29170,,,1327
15260,Primary School,,1298
30714,Graduate,STEM,1409
32332,Graduate,STEM,1368
3199,Masters,Humanities,1282
4887,Graduate,STEM,1251
10475,Graduate,STEM,1378
22059,Graduate,STEM,1861
11979,Graduate,STEM,1006
14007,Graduate,STEM,1498
1156,Graduate,STEM,1135
422,Phd,STEM,1116
29972,Masters,STEM,1789
20452,Graduate,STEM,1016
3860,Graduate,STEM,1885
12519,Graduate,STEM,1982
1801,Graduate,STEM,1410
8017,Graduate,STEM,1800
17889,High School,,1873
16610,Graduate,STEM,1035
28473,Primary School,,1330
18646,Graduate,STEM,1752
14954,Graduate,STEM,1553
26306,Masters,STEM,1960
4548,Graduate,STEM,1291
29459,Masters,Other,1890
10674,Graduate,Arts,1830
26793,Graduate,STEM,1634
25043,Graduate,Other,1241
13746,High School,,1212
29573,Masters,Humanities,1861
6770,Graduate,STEM,1202
24592,Masters,STEM,1462
28263,Graduate,STEM,1620
33018,Graduate,STEM,1615
14990,Masters,STEM,1896
27585,Graduate,STEM,1488
33183,Graduate,STEM,1346
16878,Graduate,STEM,1360
12429,Graduate,STEM,1264
13079,Masters,Humanities,1897
19433,Graduate,STEM,1463
6497,Graduate,STEM,1530
23378,Graduate,STEM,1035
14839,Graduate,STEM,1357
21752,Graduate,STEM,1164
22411,Graduate,STEM,1964
18157,Masters,STEM,1792
26409,High School,,1354
24450,Graduate,No Major,1671
27101,High School,,1340
1655,Graduate,STEM,1263
4534,High School,,1877
19740,Graduate,STEM,1843
14390,Graduate,STEM,1722
17635,Phd,Humanities,1046
18564,Graduate,STEM,1985
29462,Graduate,Humanities,1758
15563,,,1575
29150,Graduate,STEM,1276
25385,Masters,STEM,1544
26836,Graduate,STEM,1814
512,Graduate,STEM,1207
15114,Graduate,STEM,1831
16384,Masters,STEM,1654
20875,High School,,1197
3378,Masters,STEM,1622
17252,High School,,1397
7593,Primary School,,1226
14221,Phd,STEM,1845
11309,Graduate,STEM,1953
33286,Masters,STEM,1897
5618,Graduate,STEM,1936
21536,Masters,STEM,1451
23558,High School,,1170
7418,Graduate,STEM,1555
11370,Graduate,Arts,1316
32583,Masters,STEM,1365
22592,Phd,STEM,1596
2143,Masters,STEM,1118
31299,Graduate,STEM,1027
24872,Graduate,STEM,1723
3870,Graduate,STEM,1769
26994,Graduate,STEM,1569
27532,High School,,1510
14013,Masters,STEM,1546
9750,Graduate,STEM,1623
19563,Graduate,STEM,1034
17216,Graduate,STEM,1024
26538,Masters,STEM,1047
30473,Graduate,STEM,1556
28516,Graduate,Business Degree,1391
31638,Masters,STEM,1781
8845,Graduate,STEM,1880
19698,Graduate,STEM,1889
1820,Masters,STEM,1553
15811,Graduate,STEM,1313
24097,Masters,STEM,1610
7279,Graduate,STEM,1427
21086,Masters,STEM,1285
3523,High School,,1416
8088,Graduate,STEM,1267
384,Graduate,Other,1322
6483,Graduate,STEM,1891
14367,Graduate,STEM,1030
24052,Masters,STEM,1417
6526,High School,,1185
30115,Graduate,STEM,1111
29742,Graduate,STEM,1202
6022,Graduate,STEM,1863
3781,Graduate,STEM,1468
12522,Graduate,STEM,1063
23413,Graduate,STEM,1809
7454,Graduate,STEM,1701
22075,Graduate,Humanities,1454
28988,Graduate,STEM,1163
19198,Graduate,STEM,1116
32901,Masters,STEM,1199
27377,Masters,STEM,1786
14318,High School,,1493
28771,Masters,Business Degree,1309
10957,Masters,STEM,1679
27080,Graduate,STEM,1400
54,Graduate,STEM,1255
27224,Masters,STEM,1113
3956,Graduate,STEM,1308
13073,Graduate,STEM,1855
28134,Graduate,Business Degree,1556
19329,Graduate,STEM,1229
23028,Masters,STEM,1564
9172,,,1532
28638,Graduate,STEM,1985
20156,Graduate,STEM,1860
18886,High School,,1885
13390,Graduate,STEM,1910
20396,Phd,STEM,1120
21739,Graduate,STEM,1784
32493,Graduate,STEM,1931
21274,Graduate,STEM,1125
4340,Masters,STEM,1385
3654,High School,,1514
24627,Graduate,STEM,1718
28894,Graduate,Humanities,1347
16513,Graduate,STEM,1410
3645,High School,,1870
12057,Graduate,STEM,1839
19287,Graduate,STEM,1049
22431,Graduate,STEM,1390
22136,Graduate,STEM,1890
17830,Masters,STEM,1905
8581,Graduate,No Major,1139
24479,Graduate,STEM,1750
4598,Graduate,STEM,1388
29216,Graduate,STEM,1331
29755,High School,,1046
31204,Graduate,STEM,1806
22764,Graduate,STEM,1621
27260,Masters,STEM,1601
8925,Graduate,STEM,1285
24035,Primary School,,1004
25563,Graduate,STEM,1454
1044,Masters,STEM,1179
10514,,,1720
4952,Phd,Other,1746
32634,Masters,STEM,1158
18900,High School,,1305
2307,Masters,STEM,1738
11407,Masters,STEM,1791
28679,Masters,Arts,1452
4347,Graduate,STEM,1027
19640,Graduate,STEM,1806
29519,High School,,1695
5426,Graduate,STEM,1692
15583,Graduate,STEM,1940
7604,Graduate,Humanities,1448
21994,Graduate,Humanities,1775
24935,Graduate,STEM,1177
9246,Graduate,STEM,1285
